,gameNameKr,gameName,streamerId,streamId,viewer,gameId,startDate,hour
94,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,17
95,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,17
96,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,17
97,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
98,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
99,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
100,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
101,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
102,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
103,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
104,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
105,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
106,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
107,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
108,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
109,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
110,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
111,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
112,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,18
113,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
114,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
115,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
116,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,18
117,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,19
118,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,19
119,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,19
120,토크/캠방,토크/캠방,901019s,232038952,0,00130000,2021-03-28 14:59:10.796026,19
121,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
122,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
123,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
124,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
125,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
126,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
127,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
128,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
129,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
130,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
131,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
132,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
133,토크/캠방,토크/캠방,901019s,232038952,1,00130000,2021-03-28 14:59:10.796026,19
