streamerId,rip,creatorId,ctr,viewer,peakview,airtime,contentsGraphData,content,timeGraphData,openHour,follower,impression,cost
139053435,0.9,139053435,0,3,7,3,"{""data"": [{""gameName"": ""발로란트"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",발로란트,"{""data"": [{""hours"": 8, ""sumtime"": 0.67}, {""hours"": 9, ""sumtime"": 0.75}, {""hours"": 10, ""sumtime"": 0.71}, {""hours"": 11, ""sumtime"": 0.75}, {""hours"": 12, ""sumtime"": 1.0}, {""hours"": 13, ""sumtime"": 0.88}, {""hours"": 14, ""sumtime"": 0.75}, {""hours"": 15, ""sumtime"": 0.75}, {""hours"": 16, ""sumtime"": 0.88}, {""hours"": 17, ""sumtime"": 0.75}, {""hours"": 18, ""sumtime"": 0.04}, {""hours"": 22, ""sumtime"": 0.42}, {""hours"": 23, ""sumtime"": 0.04}]}","오후, 오전",67,49,32
139242563,0.53,139242563,0,5,13,2,"{""data"": [{""gameName"": ""레인보우식스 : 시즈"", ""percent"": 0.6}, {""gameName"": ""소통/대화"", ""percent"": 0.4}, {""gameName"": ""기타"", ""percent"": 0.0}]}",레인보우식스 : 시즈,"{""data"": [{""hours"": 15, ""sumtime"": 0.51}, {""hours"": 16, ""sumtime"": 1.0}, {""hours"": 17, ""sumtime"": 0.91}, {""hours"": 18, ""sumtime"": 0.49}, {""hours"": 19, ""sumtime"": 0.51}, {""hours"": 20, ""sumtime"": 0.37}, {""hours"": 22, ""sumtime"": 0.26}, {""hours"": 23, ""sumtime"": 0.6}, {""hours"": 0, ""sumtime"": 0.51}, {""hours"": 1, ""sumtime"": 0.51}, {""hours"": 2, ""sumtime"": 0.4}, {""hours"": 3, ""sumtime"": 0.49}, {""hours"": 4, ""sumtime"": 0.29}]}","오후, 저녁",457,32,32
139347192,1.0,139347192,6,49,169,5,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 0.97}, {""gameName"": ""기타"", ""percent"": 0.03}]}",오버워치,"{""data"": [{""hours"": 6, ""sumtime"": 0.08}, {""hours"": 10, ""sumtime"": 0.08}, {""hours"": 11, ""sumtime"": 0.19}, {""hours"": 12, ""sumtime"": 0.3}, {""hours"": 13, ""sumtime"": 0.3}, {""hours"": 14, ""sumtime"": 0.3}, {""hours"": 15, ""sumtime"": 0.32}, {""hours"": 16, ""sumtime"": 0.42}, {""hours"": 17, ""sumtime"": 0.87}, {""hours"": 18, ""sumtime"": 1.0}, {""hours"": 19, ""sumtime"": 0.82}, {""hours"": 20, ""sumtime"": 0.88}, {""hours"": 21, ""sumtime"": 0.91}, {""hours"": 22, ""sumtime"": 0.82}, {""hours"": 23, ""sumtime"": 0.64}, {""hours"": 0, ""sumtime"": 0.62}, {""hours"": 1, ""sumtime"": 0.6}, {""hours"": 2, ""sumtime"": 0.39}, {""hours"": 3, ""sumtime"": 0.28}, {""hours"": 4, ""sumtime"": 0.15}, {""hours"": 5, ""sumtime"": 0.15}]}","저녁, 오후",6616,1470,588
139389422,0.65,139389422,0,2,8,3,"{""data"": [{""gameName"": ""소통/대화"", ""percent"": 0.29}, {""gameName"": ""A Way Out"", ""percent"": 0.16}, {""gameName"": ""발로란트"", ""percent"": 0.15}, {""gameName"": ""기타"", ""percent"": 0.4}]}",소통/대화,"{""data"": [{""hours"": 10, ""sumtime"": 0.09}, {""hours"": 11, ""sumtime"": 0.14}, {""hours"": 12, ""sumtime"": 0.15}, {""hours"": 13, ""sumtime"": 0.15}, {""hours"": 14, ""sumtime"": 0.15}, {""hours"": 15, ""sumtime"": 0.08}, {""hours"": 19, ""sumtime"": 0.25}, {""hours"": 20, ""sumtime"": 0.76}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.89}, {""hours"": 23, ""sumtime"": 0.68}, {""hours"": 0, ""sumtime"": 0.25}, {""hours"": 1, ""sumtime"": 0.23}, {""hours"": 2, ""sumtime"": 0.05}]}","저녁, 오후",315,23,16
139625290,0.61,139625290,0,3,9,4,"{""data"": [{""gameName"": ""GTA5"", ""percent"": 0.35}, {""gameName"": ""오버워치"", ""percent"": 0.34}, {""gameName"": ""배틀그라운드 PC"", ""percent"": 0.13}, {""gameName"": ""기타"", ""percent"": 0.18}]}",GTA5,"{""data"": [{""hours"": 7, ""sumtime"": 0.15}, {""hours"": 8, ""sumtime"": 0.48}, {""hours"": 9, ""sumtime"": 0.59}, {""hours"": 10, ""sumtime"": 0.68}, {""hours"": 11, ""sumtime"": 1.0}, {""hours"": 12, ""sumtime"": 0.64}, {""hours"": 13, ""sumtime"": 0.53}, {""hours"": 14, ""sumtime"": 0.42}, {""hours"": 15, ""sumtime"": 0.38}, {""hours"": 16, ""sumtime"": 0.05}]}","오전, 오후",239,44,22
139628291,1.0,139628291,1,8,18,4,"{""data"": [{""gameName"": ""컴퍼니 오브 히어로즈 2"", ""percent"": 0.82}, {""gameName"": ""기타"", ""percent"": 0.18}]}",컴퍼니 오브 히어로즈 2,"{""data"": [{""hours"": 19, ""sumtime"": 0.23}, {""hours"": 20, ""sumtime"": 0.73}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.85}, {""hours"": 23, ""sumtime"": 0.47}, {""hours"": 0, ""sumtime"": 0.26}, {""hours"": 1, ""sumtime"": 0.16}]}","저녁, 새벽",568,192,96
139684485,0.89,139684485,0,2,6,6,"{""data"": [{""gameName"": ""로스트아크 온라인"", ""percent"": 0.67}, {""gameName"": ""데이 바이 데이라이트"", ""percent"": 0.11}, {""gameName"": ""기타"", ""percent"": 0.22}]}",로스트아크 온라인,"{""data"": [{""hours"": 6, ""sumtime"": 0.05}, {""hours"": 7, ""sumtime"": 0.05}, {""hours"": 8, ""sumtime"": 0.01}, {""hours"": 18, ""sumtime"": 0.01}, {""hours"": 19, ""sumtime"": 0.32}, {""hours"": 20, ""sumtime"": 0.84}, {""hours"": 21, ""sumtime"": 0.97}, {""hours"": 22, ""sumtime"": 1.0}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.96}, {""hours"": 1, ""sumtime"": 0.86}, {""hours"": 2, ""sumtime"": 0.66}, {""hours"": 3, ""sumtime"": 0.26}, {""hours"": 4, ""sumtime"": 0.09}, {""hours"": 5, ""sumtime"": 0.1}]}","저녁, 새벽",296,64,21
139755669,0.86,139755669,0,4,12,6,"{""data"": [{""gameName"": ""The Binding of Isaac: Afterbirth"", ""percent"": 0.25}, {""gameName"": ""레인보우식스 : 시즈"", ""percent"": 0.19}, {""gameName"": ""전략적 팀 전투 (TFT)"", ""percent"": 0.13}, {""gameName"": ""이스케이프 프롬 타르코프"", ""percent"": 0.1}, {""gameName"": ""기타"", ""percent"": 0.33}]}",The Binding of Isaac: Afterbirth,"{""data"": [{""hours"": 6, ""sumtime"": 0.09}, {""hours"": 19, ""sumtime"": 0.04}, {""hours"": 20, ""sumtime"": 0.05}, {""hours"": 21, ""sumtime"": 0.17}, {""hours"": 22, ""sumtime"": 0.71}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.94}, {""hours"": 1, ""sumtime"": 0.8}, {""hours"": 2, ""sumtime"": 0.55}, {""hours"": 3, ""sumtime"": 0.46}, {""hours"": 4, ""sumtime"": 0.24}, {""hours"": 5, ""sumtime"": 0.13}]}","새벽, 저녁",415,124,41
140802379,0.93,140802379,0,11,19,4,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",오버워치,"{""data"": [{""hours"": 19, ""sumtime"": 0.18}, {""hours"": 20, ""sumtime"": 0.67}, {""hours"": 21, ""sumtime"": 0.83}, {""hours"": 22, ""sumtime"": 1.0}, {""hours"": 23, ""sumtime"": 0.85}, {""hours"": 0, ""sumtime"": 0.5}, {""hours"": 1, ""sumtime"": 0.16}, {""hours"": 2, ""sumtime"": 0.04}]}","저녁, 새벽",1069,246,123
142370979,0.49,142370979,2,3,14,4,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 0.83}, {""gameName"": ""기타"", ""percent"": 0.17}]}",오버워치,"{""data"": [{""hours"": 6, ""sumtime"": 0.28}, {""hours"": 7, ""sumtime"": 0.1}, {""hours"": 8, ""sumtime"": 0.02}, {""hours"": 13, ""sumtime"": 0.03}, {""hours"": 14, ""sumtime"": 0.05}, {""hours"": 15, ""sumtime"": 0.22}, {""hours"": 16, ""sumtime"": 0.38}, {""hours"": 17, ""sumtime"": 0.55}, {""hours"": 18, ""sumtime"": 0.29}, {""hours"": 19, ""sumtime"": 0.38}, {""hours"": 20, ""sumtime"": 0.42}, {""hours"": 21, ""sumtime"": 0.42}, {""hours"": 22, ""sumtime"": 0.16}, {""hours"": 23, ""sumtime"": 0.16}, {""hours"": 0, ""sumtime"": 0.66}, {""hours"": 1, ""sumtime"": 0.91}, {""hours"": 2, ""sumtime"": 1.0}, {""hours"": 3, ""sumtime"": 1.0}, {""hours"": 4, ""sumtime"": 0.87}, {""hours"": 5, ""sumtime"": 0.67}]}","새벽, 저녁",576,35,18
144065963,0.73,144065963,2,19,39,7,"{""data"": [{""gameName"": ""마인크래프트"", ""percent"": 0.62}, {""gameName"": ""소통/대화"", ""percent"": 0.2}, {""gameName"": ""기타"", ""percent"": 0.18}]}",마인크래프트,"{""data"": [{""hours"": 6, ""sumtime"": 0.12}, {""hours"": 11, ""sumtime"": 0.1}, {""hours"": 12, ""sumtime"": 0.11}, {""hours"": 13, ""sumtime"": 0.11}, {""hours"": 14, ""sumtime"": 0.22}, {""hours"": 15, ""sumtime"": 0.22}, {""hours"": 16, ""sumtime"": 0.36}, {""hours"": 17, ""sumtime"": 0.5}, {""hours"": 18, ""sumtime"": 0.65}, {""hours"": 19, ""sumtime"": 0.78}, {""hours"": 20, ""sumtime"": 0.96}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.92}, {""hours"": 23, ""sumtime"": 0.68}, {""hours"": 0, ""sumtime"": 0.55}, {""hours"": 1, ""sumtime"": 0.43}, {""hours"": 2, ""sumtime"": 0.42}, {""hours"": 3, ""sumtime"": 0.31}, {""hours"": 4, ""sumtime"": 0.21}, {""hours"": 5, ""sumtime"": 0.2}]}","저녁, 새벽",6647,583,166
145437019,0.88,145437019,3,49,184,6,"{""data"": [{""gameName"": ""월드 오브 워크래프트(WOW)"", ""percent"": 0.86}, {""gameName"": ""기타"", ""percent"": 0.14}]}",월드 오브 워크래프트(WOW),"{""data"": [{""hours"": 6, ""sumtime"": 0.06}, {""hours"": 7, ""sumtime"": 0.06}, {""hours"": 8, ""sumtime"": 0.02}, {""hours"": 17, ""sumtime"": 0.04}, {""hours"": 18, ""sumtime"": 0.09}, {""hours"": 19, ""sumtime"": 0.07}, {""hours"": 20, ""sumtime"": 0.14}, {""hours"": 21, ""sumtime"": 0.55}, {""hours"": 22, ""sumtime"": 1.0}, {""hours"": 23, ""sumtime"": 0.94}, {""hours"": 0, ""sumtime"": 0.97}, {""hours"": 1, ""sumtime"": 0.96}, {""hours"": 2, ""sumtime"": 0.84}, {""hours"": 3, ""sumtime"": 0.38}, {""hours"": 4, ""sumtime"": 0.11}, {""hours"": 5, ""sumtime"": 0.06}]}","새벽, 저녁",4022,1552,517
148416060,0.89,148416060,2,23,127,6,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 0.73}, {""gameName"": ""Monster Hunter Rise"", ""percent"": 0.23}, {""gameName"": ""기타"", ""percent"": 0.04}]}",오버워치,"{""data"": [{""hours"": 10, ""sumtime"": 0.33}, {""hours"": 11, ""sumtime"": 0.94}, {""hours"": 12, ""sumtime"": 0.93}, {""hours"": 13, ""sumtime"": 1.0}, {""hours"": 14, ""sumtime"": 0.95}, {""hours"": 15, ""sumtime"": 0.9}, {""hours"": 16, ""sumtime"": 0.86}, {""hours"": 17, ""sumtime"": 0.6}, {""hours"": 18, ""sumtime"": 0.15}, {""hours"": 19, ""sumtime"": 0.01}]}","오후, 오전",2420,737,246
148581087,1.0,148581087,2,3,9,3,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",오버워치,"{""data"": [{""hours"": 17, ""sumtime"": 0.06}, {""hours"": 18, ""sumtime"": 1.0}, {""hours"": 19, ""sumtime"": 1.0}, {""hours"": 20, ""sumtime"": 1.0}, {""hours"": 21, ""sumtime"": 0.06}]}","저녁, 오후",782,54,36
148837688,0.88,148837688,2,4,15,8,"{""data"": [{""gameName"": ""리그 오브 레전드"", ""percent"": 0.44}, {""gameName"": ""영원회귀: 블랙서바이벌"", ""percent"": 0.28}, {""gameName"": ""전략적 팀 전투 (TFT)"", ""percent"": 0.1}, {""gameName"": ""기타"", ""percent"": 0.18}]}",리그 오브 레전드,"{""data"": [{""hours"": 6, ""sumtime"": 0.54}, {""hours"": 7, ""sumtime"": 0.43}, {""hours"": 8, ""sumtime"": 0.32}, {""hours"": 9, ""sumtime"": 0.39}, {""hours"": 10, ""sumtime"": 0.38}, {""hours"": 11, ""sumtime"": 0.46}, {""hours"": 12, ""sumtime"": 0.5}, {""hours"": 13, ""sumtime"": 0.64}, {""hours"": 14, ""sumtime"": 0.84}, {""hours"": 15, ""sumtime"": 0.84}, {""hours"": 16, ""sumtime"": 0.94}, {""hours"": 17, ""sumtime"": 1.0}, {""hours"": 18, ""sumtime"": 0.94}, {""hours"": 19, ""sumtime"": 0.8}, {""hours"": 20, ""sumtime"": 0.64}, {""hours"": 21, ""sumtime"": 0.63}, {""hours"": 22, ""sumtime"": 0.6}, {""hours"": 23, ""sumtime"": 0.63}, {""hours"": 0, ""sumtime"": 0.57}, {""hours"": 1, ""sumtime"": 0.68}, {""hours"": 2, ""sumtime"": 0.68}, {""hours"": 3, ""sumtime"": 0.77}, {""hours"": 4, ""sumtime"": 0.71}, {""hours"": 5, ""sumtime"": 0.64}]}","오후, 저녁",650,169,42
150108352,0.76,150108352,1,3,6,2,"{""data"": [{""gameName"": ""Alice Gear Aegis"", ""percent"": 0.5}, {""gameName"": ""Makers & Crafting"", ""percent"": 0.34}, {""gameName"": ""기타"", ""percent"": 0.16}]}",Alice Gear Aegis,"{""data"": [{""hours"": 14, ""sumtime"": 0.03}, {""hours"": 18, ""sumtime"": 0.09}, {""hours"": 19, ""sumtime"": 0.15}, {""hours"": 20, ""sumtime"": 0.1}, {""hours"": 21, ""sumtime"": 0.06}, {""hours"": 22, ""sumtime"": 0.24}, {""hours"": 23, ""sumtime"": 0.97}, {""hours"": 0, ""sumtime"": 1.0}, {""hours"": 1, ""sumtime"": 0.29}, {""hours"": 2, ""sumtime"": 0.01}]}","저녁, 새벽",80,27,27
150667093,0.86,150667093,1,2,11,4,"{""data"": [{""gameName"": ""오버워치"", ""percent"": 0.94}, {""gameName"": ""기타"", ""percent"": 0.06}]}",오버워치,"{""data"": [{""hours"": 15, ""sumtime"": 0.27}, {""hours"": 16, ""sumtime"": 0.67}, {""hours"": 17, ""sumtime"": 0.72}, {""hours"": 18, ""sumtime"": 0.68}, {""hours"": 19, ""sumtime"": 0.96}, {""hours"": 20, ""sumtime"": 1.0}, {""hours"": 21, ""sumtime"": 0.9}, {""hours"": 22, ""sumtime"": 0.92}, {""hours"": 23, ""sumtime"": 0.81}, {""hours"": 0, ""sumtime"": 0.49}, {""hours"": 1, ""sumtime"": 0.1}]}","저녁, 오후",804,41,21
152386794,0.79,152386794,3,7,20,6,"{""data"": [{""gameName"": ""발로란트"", ""percent"": 0.93}, {""gameName"": ""기타"", ""percent"": 0.07}]}",발로란트,"{""data"": [{""hours"": 11, ""sumtime"": 0.09}, {""hours"": 12, ""sumtime"": 0.09}, {""hours"": 13, ""sumtime"": 0.09}, {""hours"": 14, ""sumtime"": 0.13}, {""hours"": 15, ""sumtime"": 0.12}, {""hours"": 16, ""sumtime"": 0.18}, {""hours"": 17, ""sumtime"": 0.3}, {""hours"": 18, ""sumtime"": 0.39}, {""hours"": 19, ""sumtime"": 0.57}, {""hours"": 20, ""sumtime"": 0.89}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.97}, {""hours"": 23, ""sumtime"": 0.87}, {""hours"": 0, ""sumtime"": 0.76}, {""hours"": 1, ""sumtime"": 0.67}, {""hours"": 2, ""sumtime"": 0.5}, {""hours"": 3, ""sumtime"": 0.2}, {""hours"": 4, ""sumtime"": 0.08}]}","저녁, 새벽",1122,199,66
156522150,1.0,156522150,0,2,5,3,"{""data"": [{""gameName"": ""리그 오브 레전드"", ""percent"": 0.84}, {""gameName"": ""기타"", ""percent"": 0.16}]}",리그 오브 레전드,"{""data"": [{""hours"": 18, ""sumtime"": 0.04}, {""hours"": 19, ""sumtime"": 0.45}, {""hours"": 20, ""sumtime"": 0.71}, {""hours"": 21, ""sumtime"": 1.0}, {""hours"": 22, ""sumtime"": 0.71}, {""hours"": 23, ""sumtime"": 0.73}, {""hours"": 0, ""sumtime"": 0.71}, {""hours"": 1, ""sumtime"": 0.65}, {""hours"": 2, ""sumtime"": 0.02}]}","저녁, 새벽",539,36,24
158130411,0.87,158130411,0,1,6,2,"{""data"": [{""gameName"": ""리그 오브 레전드"", ""percent"": 0.52}, {""gameName"": ""오버워치"", ""percent"": 0.48}, {""gameName"": ""기타"", ""percent"": 0.0}]}",리그 오브 레전드,"{""data"": [{""hours"": 19, ""sumtime"": 0.18}, {""hours"": 20, ""sumtime"": 0.21}, {""hours"": 21, ""sumtime"": 0.17}, {""hours"": 22, ""sumtime"": 0.41}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.91}, {""hours"": 1, ""sumtime"": 0.79}, {""hours"": 2, ""sumtime"": 0.39}]}","새벽, 저녁",232,10,10
158379761,0.87,158379761,0,8,24,5,"{""data"": [{""gameName"": ""리그 오브 레전드"", ""percent"": 0.79}, {""gameName"": ""로스트아크 온라인"", ""percent"": 0.18}, {""gameName"": ""기타"", ""percent"": 0.03}]}",리그 오브 레전드,"{""data"": [{""hours"": 6, ""sumtime"": 0.19}, {""hours"": 7, ""sumtime"": 0.11}, {""hours"": 8, ""sumtime"": 0.13}, {""hours"": 9, ""sumtime"": 0.06}, {""hours"": 10, ""sumtime"": 0.13}, {""hours"": 11, ""sumtime"": 0.23}, {""hours"": 12, ""sumtime"": 0.48}, {""hours"": 13, ""sumtime"": 0.64}, {""hours"": 14, ""sumtime"": 0.79}, {""hours"": 15, ""sumtime"": 0.94}, {""hours"": 16, ""sumtime"": 0.99}, {""hours"": 17, ""sumtime"": 0.73}, {""hours"": 18, ""sumtime"": 0.55}, {""hours"": 19, ""sumtime"": 0.38}, {""hours"": 20, ""sumtime"": 0.45}, {""hours"": 21, ""sumtime"": 0.36}, {""hours"": 22, ""sumtime"": 0.28}, {""hours"": 23, ""sumtime"": 0.57}, {""hours"": 0, ""sumtime"": 0.87}, {""hours"": 1, ""sumtime"": 1.0}, {""hours"": 2, ""sumtime"": 0.77}, {""hours"": 3, ""sumtime"": 0.42}, {""hours"": 4, ""sumtime"": 0.27}, {""hours"": 5, ""sumtime"": 0.25}]}","오후, 새벽",610,209,84
160101118,0.93,160101118,2,10,20,4,"{""data"": [{""gameName"": ""로스트아크 온라인"", ""percent"": 0.8}, {""gameName"": ""소통/대화"", ""percent"": 0.2}, {""gameName"": ""기타"", ""percent"": 0.0}]}",로스트아크 온라인,"{""data"": [{""hours"": 14, ""sumtime"": 0.05}, {""hours"": 15, ""sumtime"": 0.09}, {""hours"": 16, ""sumtime"": 0.09}, {""hours"": 17, ""sumtime"": 0.09}, {""hours"": 18, ""sumtime"": 0.08}, {""hours"": 19, ""sumtime"": 0.09}, {""hours"": 20, ""sumtime"": 0.09}, {""hours"": 21, ""sumtime"": 0.43}, {""hours"": 22, ""sumtime"": 0.67}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.98}, {""hours"": 1, ""sumtime"": 0.77}, {""hours"": 2, ""sumtime"": 0.34}, {""hours"": 3, ""sumtime"": 0.03}]}","저녁, 새벽",857,223,112
161500253,0.8,161500253,3,37,247,7,"{""data"": [{""gameName"": ""패스 오브 엑자일"", ""percent"": 0.45}, {""gameName"": ""Diablo II: Resurrected"", ""percent"": 0.1}, {""gameName"": ""기타"", ""percent"": 0.45}]}",패스 오브 엑자일,"{""data"": [{""hours"": 6, ""sumtime"": 0.33}, {""hours"": 7, ""sumtime"": 0.25}, {""hours"": 8, ""sumtime"": 0.36}, {""hours"": 9, ""sumtime"": 0.5}, {""hours"": 10, ""sumtime"": 0.56}, {""hours"": 11, ""sumtime"": 0.37}, {""hours"": 12, ""sumtime"": 0.38}, {""hours"": 13, ""sumtime"": 0.49}, {""hours"": 14, ""sumtime"": 0.56}, {""hours"": 15, ""sumtime"": 0.55}, {""hours"": 16, ""sumtime"": 0.41}, {""hours"": 17, ""sumtime"": 0.46}, {""hours"": 18, ""sumtime"": 0.47}, {""hours"": 19, ""sumtime"": 0.3}, {""hours"": 20, ""sumtime"": 0.12}, {""hours"": 21, ""sumtime"": 0.19}, {""hours"": 22, ""sumtime"": 0.89}, {""hours"": 23, ""sumtime"": 0.97}, {""hours"": 0, ""sumtime"": 1.0}, {""hours"": 1, ""sumtime"": 0.8}, {""hours"": 2, ""sumtime"": 0.67}, {""hours"": 3, ""sumtime"": 0.65}, {""hours"": 4, ""sumtime"": 0.59}, {""hours"": 5, ""sumtime"": 0.42}]}","새벽, 저녁",1591,1243,355
162526257,0.88,162526257,2,10,58,7,"{""data"": [{""gameName"": ""Last Origin"", ""percent"": 0.35}, {""gameName"": ""Danganronpa 2: Goodbye Despair"", ""percent"": 0.2}, {""gameName"": ""Oxygen Not Included"", ""percent"": 0.1}, {""gameName"": ""기타"", ""percent"": 0.35}]}",Last Origin,"{""data"": [{""hours"": 15, ""sumtime"": 0.04}, {""hours"": 16, ""sumtime"": 0.88}, {""hours"": 17, ""sumtime"": 0.97}, {""hours"": 18, ""sumtime"": 1.0}, {""hours"": 19, ""sumtime"": 0.96}, {""hours"": 20, ""sumtime"": 0.91}, {""hours"": 21, ""sumtime"": 0.9}, {""hours"": 22, ""sumtime"": 0.87}, {""hours"": 23, ""sumtime"": 0.75}, {""hours"": 0, ""sumtime"": 0.16}, {""hours"": 1, ""sumtime"": 0.04}, {""hours"": 2, ""sumtime"": 0.0}]}","저녁, 오후",643,370,106
163271157,0.98,163271157,2,17,76,8,"{""data"": [{""gameName"": ""에이펙스 레전드"", ""percent"": 0.4}, {""gameName"": ""소통/대화"", ""percent"": 0.34}, {""gameName"": ""리그 오브 레전드"", ""percent"": 0.14}, {""gameName"": ""기타"", ""percent"": 0.12}]}",에이펙스 레전드,"{""data"": [{""hours"": 6, ""sumtime"": 0.52}, {""hours"": 7, ""sumtime"": 0.54}, {""hours"": 8, ""sumtime"": 0.53}, {""hours"": 9, ""sumtime"": 0.55}, {""hours"": 10, ""sumtime"": 0.56}, {""hours"": 11, ""sumtime"": 0.51}, {""hours"": 12, ""sumtime"": 0.51}, {""hours"": 13, ""sumtime"": 0.49}, {""hours"": 14, ""sumtime"": 0.3}, {""hours"": 15, ""sumtime"": 0.25}, {""hours"": 16, ""sumtime"": 0.18}, {""hours"": 17, ""sumtime"": 0.28}, {""hours"": 18, ""sumtime"": 0.37}, {""hours"": 19, ""sumtime"": 0.47}, {""hours"": 20, ""sumtime"": 0.74}, {""hours"": 21, ""sumtime"": 0.92}, {""hours"": 22, ""sumtime"": 1.0}, {""hours"": 23, ""sumtime"": 0.97}, {""hours"": 0, ""sumtime"": 0.81}, {""hours"": 1, ""sumtime"": 0.59}, {""hours"": 2, ""sumtime"": 0.46}, {""hours"": 3, ""sumtime"": 0.48}, {""hours"": 4, ""sumtime"": 0.46}, {""hours"": 5, ""sumtime"": 0.48}]}","저녁, 새벽",8932,800,200
165248416,0.95,165248416,2,2,6,5,"{""data"": [{""gameName"": ""리그 오브 레전드"", ""percent"": 0.84}, {""gameName"": ""기타"", ""percent"": 0.16}]}",리그 오브 레전드,"{""data"": [{""hours"": 6, ""sumtime"": 0.8}, {""hours"": 7, ""sumtime"": 0.27}, {""hours"": 13, ""sumtime"": 0.2}, {""hours"": 14, ""sumtime"": 0.82}, {""hours"": 15, ""sumtime"": 0.84}, {""hours"": 16, ""sumtime"": 0.82}, {""hours"": 17, ""sumtime"": 0.82}, {""hours"": 18, ""sumtime"": 0.8}, {""hours"": 19, ""sumtime"": 0.52}, {""hours"": 20, ""sumtime"": 0.8}, {""hours"": 21, ""sumtime"": 0.68}, {""hours"": 22, ""sumtime"": 0.98}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.66}, {""hours"": 1, ""sumtime"": 0.77}, {""hours"": 2, ""sumtime"": 0.57}, {""hours"": 3, ""sumtime"": 0.84}, {""hours"": 4, ""sumtime"": 0.77}, {""hours"": 5, ""sumtime"": 0.64}]}","저녁, 새벽",834,57,23
165784057,0.88,165784057,0,34,66,8,"{""data"": [{""gameName"": ""월드 오브 워크래프트(WOW)"", ""percent"": 1.0}, {""gameName"": ""기타"", ""percent"": 0.0}]}",월드 오브 워크래프트(WOW),"{""data"": [{""hours"": 6, ""sumtime"": 0.03}, {""hours"": 17, ""sumtime"": 0.5}, {""hours"": 18, ""sumtime"": 1.0}, {""hours"": 19, ""sumtime"": 1.0}, {""hours"": 20, ""sumtime"": 0.99}, {""hours"": 21, ""sumtime"": 0.99}, {""hours"": 22, ""sumtime"": 0.98}, {""hours"": 23, ""sumtime"": 1.0}, {""hours"": 0, ""sumtime"": 0.75}, {""hours"": 1, ""sumtime"": 0.3}, {""hours"": 2, ""sumtime"": 0.12}, {""hours"": 3, ""sumtime"": 0.08}, {""hours"": 4, ""sumtime"": 0.08}, {""hours"": 5, ""sumtime"": 0.04}]}","저녁, 새벽",781,1436,359
166142368,0.61,166142368,0,2,7,2,"{""data"": [{""gameName"": ""로스트아크 온라인"", ""percent"": 0.31}, {""gameName"": ""Travel & Outdoors"", ""percent"": 0.27}, {""gameName"": ""시티즈 : 스카이 라인"", ""percent"": 0.24}, {""gameName"": ""기타"", ""percent"": 0.18}]}",로스트아크 온라인,"{""data"": [{""hours"": 15, ""sumtime"": 1.0}, {""hours"": 16, ""sumtime"": 0.8}, {""hours"": 17, ""sumtime"": 0.66}, {""hours"": 18, ""sumtime"": 0.05}, {""hours"": 23, ""sumtime"": 0.24}]}","오후, 저녁",43,15,15
167612447,0.85,167612447,4,5,14,3,"{""data"": [{""gameName"": ""에이펙스 레전드"", ""percent"": 0.71}, {""gameName"": ""오버워치"", ""percent"": 0.29}, {""gameName"": ""기타"", ""percent"": 0.0}]}",에이펙스 레전드,"{""data"": [{""hours"": 11, ""sumtime"": 0.32}, {""hours"": 12, ""sumtime"": 0.34}, {""hours"": 13, ""sumtime"": 0.58}, {""hours"": 14, ""sumtime"": 0.66}, {""hours"": 15, ""sumtime"": 0.53}, {""hours"": 16, ""sumtime"": 0.34}, {""hours"": 17, ""sumtime"": 0.68}, {""hours"": 18, ""sumtime"": 0.57}, {""hours"": 19, ""sumtime"": 0.89}, {""hours"": 20, ""sumtime"": 1.0}, {""hours"": 21, ""sumtime"": 0.91}, {""hours"": 22, ""sumtime"": 0.68}, {""hours"": 23, ""sumtime"": 0.6}, {""hours"": 0, ""sumtime"": 0.19}]}","저녁, 오후",5603,76,51
